Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
BubbleSort,Paralela,10000,random,3,8,8,5,2.350199,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,sorted,0,1,1,1,0.016399,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,sorted,0,1,1,2,0.011200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,sorted,0,1,1,3,0.007500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,sorted,0,1,1,4,0.015799,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,sorted,0,1,1,5,0.013600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,1,2,2,1,0.372501,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,1,2,2,2,0.322100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,1,2,2,3,0.297300,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,1,2,2,4,0.318901,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,1,2,2,5,0.266100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,2,4,4,1,0.388701,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,2,4,4,2,0.523200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,2,4,4,3,0.630199,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,2,4,4,4,0.654500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,2,4,4,5,0.459400,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,3,8,8,1,2.220000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,3,8,8,2,0.449199,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,3,8,8,3,0.564501,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,3,8,8,4,0.507600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,sorted,3,8,8,5,0.539700,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,reversed,0,1,1,1,61.414999,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,reversed,0,1,1,2,61.823600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,reversed,0,1,1,3,61.294399,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,reversed,0,1,1,4,57.542100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,reversed,0,1,1,5,57.598200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,reversed,1,2,2,1,15.819701,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,reversed,1,2,2,2,15.314400,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,reversed,1,2,2,3,15.097000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,reversed,1,2,2,4,15.025100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,reversed,1,2,2,5,14.395199,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,2,4,4,1,4.359401,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,2,4,4,2,4.463399,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,2,4,4,3,4.798500,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,2,4,4,4,4.528100,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,2,4,4,5,4.321900,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,3,8,8,1,2.290300,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,3,8,8,2,2.596400,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,3,8,8,3,2.016900,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,3,8,8,4,1.587601,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,reversed,3,8,8,5,1.551500,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Serial,10000,duplicates,0,1,1,1,63.487200,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Serial,10000,duplicates,0,1,1,2,62.940800,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Serial,10000,duplicates,0,1,1,3,75.129900,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Serial,10000,duplicates,0,1,1,4,70.370801,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Serial,10000,duplicates,0,1,1,5,70.233799,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,1,2,2,1,13.054000,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,1,2,2,2,13.996000,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,1,2,2,3,12.965500,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,1,2,2,4,11.912000,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,1,2,2,5,12.135600,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,1,2.215600,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,2,2.270300,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,3,2.363299,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,4,2.216200,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,5,2.313101,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,1,1.543700,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,2,1.571200,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,3,1.469800,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,4,1.486800,16,Wed Nov 12 08:20:39 BRT 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,5,1.612199,16,Wed Nov 12 08:20:39 BRT 2025
