Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
MergeSort,Serial,100000,duplicates,0,1,1,3,5.633800,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,duplicates,0,1,1,4,5.574100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,duplicates,0,1,1,5,5.620300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,1,2,2,1,3.585900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,1,2,2,2,3.368700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,1,2,2,3,3.387800,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,1,2,2,4,3.184501,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,1,2,2,5,3.345700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,2,4,4,1,2.566799,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,2,4,4,2,4.401499,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,2,4,4,3,2.388599,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,duplicates,2,4,4,4,2.476799,16,Wed Nov 12 08:20:42 BRT 2025
MergeSort,Paralela,100000,duplicates,2,4,4,5,2.597001,16,Wed Nov 12 08:20:42 BRT 2025
MergeSort,Paralela,100000,duplicates,3,8,8,1,2.983701,16,Wed Nov 12 08:20:42 BRT 2025
MergeSort,Paralela,100000,duplicates,3,8,8,2,2.520600,16,Wed Nov 12 08:20:42 BRT 2025
MergeSort,Paralela,100000,duplicates,3,8,8,3,2.799000,16,Wed Nov 12 08:20:42 BRT 2025
MergeSort,Paralela,100000,duplicates,3,8,8,4,2.613700,16,Wed Nov 12 08:20:42 BRT 2025
MergeSort,Paralela,100000,duplicates,3,8,8,5,2.405700,16,Wed Nov 12 08:20:42 BRT 2025
